id_text,source,target,Type,ancient_author,recipient
P313770,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P313772,,Sargon,directed,,Sargon
P313773,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P313774,,Sargon,directed,,Sargon
P313776,,Sargon,directed,,Sargon
P313777,,Sargon,directed,,Sargon
P313778,Il-yadaʾ,Sargon,directed,Il-yadaʾ,Sargon
P313781,,Sargon,directed,,Sargon
P313782,,Sargon,directed,,Sargon
P313783,,Sargon,directed,,Sargon
P313785,,Sargon,directed,,Sargon
P313788,Nabu-balliṭanni,Sargon,directed,Nabu-balliṭanni,Sargon
P313796,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P313798,,Sargon,directed,,Sargon
P313802,Nabu-duru-uṣur,Sargon,directed,Nabu-duru-uṣur,Sargon
P313806,,Sargon,directed,,Sargon
P313809,,Sargon,directed,,Sargon
P313810,,Sargon,directed,,Sargon
P313814,Nabu-duru-uṣur,Sargon,directed,Nabu-duru-uṣur,Sargon
P313821,,Sargon,directed,,Sargon
P313823,,Sargon,directed,,Sargon
P313829,,Sargon,directed,,Sargon
P313835,Nabu-remanni,Sargon,directed,Nabu-remanni,Sargon
P313844,,Sargon,directed,,Sargon
P313848,Aššur-belu-taqqin,Sargon,directed,Aššur-belu-taqqin,Sargon
P313849,Nabu-šumu-iddina,Sargon,directed,Nabu-šumu-iddina,Sargon
P313852,,Sargon,directed,,Sargon
P313856,,Sargon,directed,,Sargon
P313859,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P313860,,Sargon,directed,,Sargon
P313863,Sargon II,Sargon,directed,Sargon II,Sargon
P313866,,Sargon,directed,,Sargon
P313870,,Sargon,directed,,Sargon
P313872,,Sargon,directed,,Sargon
P313877,,Sargon,directed,,Sargon
P313880,,Sargon,directed,,Sargon
P313884,,Sargon,directed,,Sargon
P313887,,Sargon,directed,,Sargon
P313889,,Sargon,directed,,Sargon
P313892,,Sargon,directed,,Sargon
P313894,Issar-duri,Sargon,directed,Issar-duri,Sargon
P313895,,Sargon,directed,,Sargon
P313902,Il-yadaʾ,Sargon,directed,Il-yadaʾ,Sargon
P313903,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P313910,,Sargon,directed,,Sargon
P313911,Marduk-šarru-uṣur,Sargon,directed,Marduk-šarru-uṣur,Sargon
P313912,,Sargon,directed,,Sargon
P313916,,Sargon,directed,,Sargon
P313917,,Sargon,directed,,Sargon
P313920,,Sargon,directed,,Sargon
P313924,,Sargon,directed,,Sargon
P313931,,Sargon,directed,,Sargon
P313934,,Sargon,directed,,Sargon
P313937,,Sargon,directed,,Sargon
P313939,,Sargon,directed,,Sargon
P313942,Il-yadaʾ,Sargon,directed,Il-yadaʾ,Sargon
P313946,,Sargon,directed,,Sargon
P313949,Nabu-remanni,Sargon,directed,Nabu-remanni,Sargon
P313952,,Sargon,directed,,Sargon
P313955,,Sargon,directed,,Sargon
P313958,,Sargon,directed,,Sargon
P313961,,Sargon,directed,,Sargon
P313966,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P313969,,Sargon,directed,,Sargon
P313972,Nanu,Sargon,directed,Nanu,Sargon
P313973,,Sargon,directed,,Sargon
P313976,,Sargon,directed,,Sargon
P313978,,Sargon,directed,,Sargon
P313980,Nabu-balliṭanni,Sargon,directed,Nabu-balliṭanni,Sargon
P313983,,Sargon,directed,,Sargon
P313984,,Sargon,directed,,Sargon
P313986,,Sargon,directed,,Sargon
P313988,,Sargon,directed,,Sargon
P313989,Il-yadaʾ,Sargon,directed,Il-yadaʾ,Sargon
P313992,,Sargon,directed,,Sargon
P314000,,Sargon,directed,,Sargon
P314004,,Sargon,directed,,Sargon
P314008,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P314011,,Sargon,directed,,Sargon
P314014,,Sargon,directed,,Sargon
P314016,,Sargon,directed,,Sargon
P314018,Bel-eriba,Sargon,directed,Bel-eriba,Sargon
P314019,,Sargon,directed,,Sargon
P314023,...ya,Sargon,directed,...ya,Sargon
P314036,,Sargon,directed,,Sargon
P314039,,Sargon,directed,,Sargon
P314042,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P314044,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P314046,,Sargon,directed,,Sargon
P314052,,Sargon,directed,,Sargon
P314061,,Sargon,directed,,Sargon
P314071,Mannu-ki-Ninua,Sargon,directed,Mannu-ki-Ninua,Sargon
P314073,,Sargon,directed,,Sargon
P314077,,Sargon,directed,,Sargon
P314079,,Sargon,directed,,Sargon
P314084,,Sargon,directed,,Sargon
P314086,,Sargon,directed,,Sargon
P314095,,Sargon,directed,,Sargon
P314096,,Sargon,directed,,Sargon
P314097,,Sargon,directed,,Sargon
P314100,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P314111,,Sargon,directed,,Sargon
P314116,,Sargon,directed,,Sargon
P314117,,Sargon,directed,,Sargon
P314120,,Sargon,directed,,Sargon
P314121,,Sargon,directed,,Sargon
P314126,,Sargon,directed,,Sargon
P314127,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P314128,Il-yadaʾ,Sargon,directed,Il-yadaʾ,Sargon
P314129,,Sargon,directed,,Sargon
P314135,,Sargon,directed,,Sargon
P314137,,Sargon,directed,,Sargon
P314143,,Sargon,directed,,Sargon
P314149,,Sargon,directed,,Sargon
P314151,,Sargon,directed,,Sargon
P314153,,Sargon,directed,,Sargon
P314155,Il-yadaʾ,Sargon,directed,Il-yadaʾ,Sargon
P314166,,Sargon,directed,,Sargon
P314167,,Sargon,directed,,Sargon
P314171,Sargon II,Sargon,directed,Sargon II,Sargon
P314175,,Sargon,directed,,Sargon
P314177,,Sargon,directed,,Sargon
P314180,,Sargon,directed,,Sargon
P314188,Sargon II,Sargon,directed,Sargon II,Sargon
P314195,,Sargon,directed,,Sargon
P314196,,Sargon,directed,,Sargon
P314200,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P314212,Il-yadaʾ,Sargon,directed,Il-yadaʾ,Sargon
P314214,,Sargon,directed,,Sargon
P314215,,Sargon,directed,,Sargon
P314218,,Sargon,directed,,Sargon
P314230,,Sargon,directed,,Sargon
P314231,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P314234,,Sargon,directed,,Sargon
P314241,,Sargon,directed,,Sargon
P314242,,Sargon,directed,,Sargon
P314244,,Sargon,directed,,Sargon
P314246,,Sargon,directed,,Sargon
P314251,,Sargon,directed,,Sargon
P314253,,Sargon,directed,,Sargon
P314254,,Sargon,directed,,Sargon
P314266,,Sargon,directed,,Sargon
P314274,,Sargon,directed,,Sargon
P314276,,Sargon,directed,,Sargon
P314278,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P314280,,Sargon,directed,,Sargon
P314286,,Sargon,directed,,Sargon
P314288,Sargon II,Sargon,directed,Sargon II,Sargon
P314289,,Sargon,directed,,Sargon
P314290,,Sargon,directed,,Sargon
P314292,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P314293,,Sargon,directed,,Sargon
P314295,Nabu-duru-uṣur,Sargon,directed,Nabu-duru-uṣur,Sargon
P314296,,Sargon,directed,,Sargon
P314298,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P314301,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P314302,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P314304,Mannu-ki-Ninua,Sargon,directed,Mannu-ki-Ninua,Sargon
P314311,,Sargon,directed,,Sargon
P314312,,Sargon,directed,,Sargon
P314313,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P314320,,Sargon,directed,,Sargon
P314326,Nabu-duru-uṣur,Sargon,directed,Nabu-duru-uṣur,Sargon
P314328,,Sargon,directed,,Sargon
P314329,,Sargon,directed,,Sargon
P314336,,Sargon,directed,,Sargon
P314343,,Sargon,directed,,Sargon
P314384,Sargon II,Sargon,directed,Sargon II,Sargon
P334020,Nabu-šumu-iddina,Sargon,directed,Nabu-šumu-iddina,Sargon
P334074,Mannu-ki-Ninua,Sargon,directed,Mannu-ki-Ninua,Sargon
P334075,Mannu-ki-Ninua,Sargon,directed,Mannu-ki-Ninua,Sargon
P334076,Mannu-ki-Ninua,Sargon,directed,Mannu-ki-Ninua,Sargon
P334077,Mannu-ki-Ninua,Sargon,directed,Mannu-ki-Ninua,Sargon
P334097,Sin-naʾdi,Sargon,directed,Sin-naʾdi,Sargon
P334099,Šamaš-taklak,Sargon,directed,Šamaš-taklak,Sargon
P334103,Issar-duri,Sargon,directed,Issar-duri,Sargon
P334104,Issar-duri,Sargon,directed,Issar-duri,Sargon
P334105,Issar-duri,Sargon,directed,Issar-duri,Sargon
P334106,Issar-duri,Sargon,directed,Issar-duri,Sargon
P334107,Issar-duri,Sargon,directed,Issar-duri,Sargon
P334108,Issar-duri,Sargon,directed,Issar-duri,Sargon
P334109,Issar-duri,Sargon,directed,Issar-duri,Sargon
P334110,Issar-duri,Sargon,directed,Issar-duri,Sargon
P334111,Nabu-remanni,Sargon,directed,Nabu-remanni,Sargon
P334114,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P334115,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P334116,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P334117,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P334119,Marduk-šarru-uṣur,Sargon,directed,Marduk-šarru-uṣur,Sargon
P334155,Aššur-belu-taqqin,Sargon,directed,Aššur-belu-taqqin,Sargon
P334163,,Sargon,directed,,Sargon
P334167,Nergal-eṭir,Sargon,directed,Nergal-eṭir,Sargon
P334168,Nergal-eṭir,Sargon,directed,Nergal-eṭir,Sargon
P334169,Nergal-eṭir,Sargon,directed,Nergal-eṭir,Sargon
P334177,Aššur-belu-uṣur,Sargon,directed,Aššur-belu-uṣur,Sargon
P334178,Aššur-belu-uṣur,Sargon,directed,Aššur-belu-uṣur,Sargon
P334201,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P334202,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P334203,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P334204,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P334206,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P334258,Aššur-reṣiwa,Sargon,directed,Aššur-reṣiwa,Sargon
P334264,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P334302,Marduk-šarru-uṣur,Sargon,directed,Marduk-šarru-uṣur,Sargon
P334307,Bel-leʾi,Sargon,directed,Bel-leʾi,Sargon
P334316,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P334343,Il-yadaʾ,Sargon,directed,Il-yadaʾ,Sargon
P334344,Il-yadaʾ,Sargon,directed,Il-yadaʾ,Sargon
P334345,Il-yadaʾ,Sargon,directed,Il-yadaʾ,Sargon
P334346,Il-yadaʾ,Sargon,directed,Il-yadaʾ,Sargon
P334360,Sin-ilaʾi,Sargon,directed,Sin-ilaʾi,Sargon
P334367,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P334375,,Sargon,directed,,Sargon
P334377,Issar-duri,Sargon,directed,Issar-duri,Sargon
P334381,Nabu-remanni,Sargon,directed,Nabu-remanni,Sargon
P334386,Il-yadaʾ,Sargon,directed,Il-yadaʾ,Sargon
P334400,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P334411,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P334413,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P334415,,Sargon,directed,,Sargon
P334421,Il-yadaʾ,Sargon,directed,Il-yadaʾ,Sargon
P334441,Aššur-belu-taqqin,Sargon,directed,Aššur-belu-taqqin,Sargon
P334446,Mannu-ki-Ninua,Sargon,directed,Mannu-ki-Ninua,Sargon
P334483,Nabu-šumu-iddina,Sargon,directed,Nabu-šumu-iddina,Sargon
P334500,Issar-duri,Sargon,directed,Issar-duri,Sargon
P334501,Issar-duri,Sargon,directed,Issar-duri,Sargon
P334502,Issar-duri,Sargon,directed,Issar-duri,Sargon
P334504,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P334505,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P334507,Marduk-šarru-uṣur,Sargon,directed,Marduk-šarru-uṣur,Sargon
P334536,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P334537,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P334539,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P334540,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P334546,Marduk-šarru-uṣur,Sargon,directed,Marduk-šarru-uṣur,Sargon
P334561,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P334562,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P334563,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P334565,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P334583,Šamaš-abu-uṣur,Sargon,directed,Šamaš-abu-uṣur,Sargon
P334596,,Sargon,directed,,Sargon
P334606,Il-yadaʾ,Sargon,directed,Il-yadaʾ,Sargon
P334609,Aššur-belu-taqqin,Sargon,directed,Aššur-belu-taqqin,Sargon
P334622,Nergal-belu-uṣur,Sargon,directed,Nergal-belu-uṣur,Sargon
P334635,Marduk-šarrani,Sargon,directed,Marduk-šarrani,Sargon
P334648,,Sargon,directed,,Sargon
P334661,Nergal-eṭir,Sargon,directed,Nergal-eṭir,Sargon
P334668,,Sargon,directed,,Sargon
P334671,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P334673,Mannu-ki-Ninua,Sargon,directed,Mannu-ki-Ninua,Sargon
P334680,,Sargon,directed,,Sargon
P334683,Il-yadaʾ or Šarru-emuranni,Sargon,directed,Il-yadaʾ or Šarru-emuranni,Sargon
P334692,Il-yadaʾ,Sargon,directed,Il-yadaʾ,Sargon
P334695,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P334696,,Sargon,directed,,Sargon
P334697,Mannu-ki-Ninua,Sargon,directed,Mannu-ki-Ninua,Sargon
P334703,Issar-duri,Sargon,directed,Issar-duri,Sargon
P334704,Aššur-belu-taqqin,Sargon,directed,Aššur-belu-taqqin,Sargon
P334708,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P334710,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P334711,,Sargon,directed,,Sargon
P334716,Il-yadaʾ,Sargon,directed,Il-yadaʾ,Sargon
P334724,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P334726,Marduk-šarrani,Sargon,directed,Marduk-šarrani,Sargon
P334731,Nabu-duru-uṣur,Sargon,directed,Nabu-duru-uṣur,Sargon
P334771,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P334778,Sargon II,Sargon,directed,Sargon II,Sargon
P334779,,Sargon,directed,,Sargon
P334780,,Sargon,directed,,Sargon
P334781,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P334795,Mannu-ki-Ninua,Sargon,directed,Mannu-ki-Ninua,Sargon
P334805,,Sargon,directed,,Sargon
P334806,,Sargon,directed,,Sargon
P334822,,Sargon,directed,,Sargon
P334824,,Sargon,directed,,Sargon
P334835,Mannu-ki-Ninua,Sargon,directed,Mannu-ki-Ninua,Sargon
P334837,Il-yadaʾ,Sargon,directed,Il-yadaʾ,Sargon
P334841,,Sargon,directed,,Sargon
P334846,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P334847,Nabu-duru-uṣur,Sargon,directed,Nabu-duru-uṣur,Sargon
P334857,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P334858,Šamaš-belu-uṣur,Sargon,directed,Šamaš-belu-uṣur,Sargon
P334859,Aššur-bel-šarrani,Sargon,directed,Aššur-bel-šarrani,Sargon
P334861,Šamaš-reʾuwa,Sargon,directed,Šamaš-reʾuwa,Sargon
P334890,,Sargon,directed,,Sargon
P334905,Šarru-emuranni,Sargon,directed,Šarru-emuranni,Sargon
P334907,,Sargon,directed,,Sargon
P334909,,Sargon,directed,,Sargon
P334916,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
P334917,Mannu-ki-Ninua,Sargon,directed,Mannu-ki-Ninua,Sargon
P334920,,Sargon,directed,,Sargon
P335930,Aššur-belu-uṣur,Sargon,directed,Aššur-belu-uṣur,Sargon
P336768,Nabu-šumu-iddina,Sargon,directed,Nabu-šumu-iddina,Sargon
P336769,Aššur-belu-taqqin,Sargon,directed,Aššur-belu-taqqin,Sargon
P336770,,Sargon,directed,,Sargon
P336771,,Sargon,directed,,Sargon
P336772,,Sargon,directed,,Sargon
P336773,,Sargon,directed,,Sargon
P336774,,Sargon,directed,,Sargon
P336775,,Sargon,directed,,Sargon
P336776,,Sargon,directed,,Sargon
P428978,Nabu-belu-kaʾʾin,Sargon,directed,Nabu-belu-kaʾʾin,Sargon
X150289,Aššur-reṣiwa,Sargon,directed,Aššur-reṣiwa,Sargon
X150335,,Sargon,directed,,Sargon
