id_text,source,target,Type,ancient_author,recipient,dossier,senderloc,sender_title 
P313513,Ariye,x,undirected,(unknown),Sargon II,SAA05.06.03.c,Kumme,
P313513,Aššur-reṣuwa,x,undirected,(unknown),Sargon II,SAA05.06.03.c,Kumme,
P313513,Aššur-reṣuwa,Ariye,undirected,(unknown),Sargon II,SAA05.06.03.c,Kumme,
P313479,Aššur-belu-taqqin,Marduk-apla-iddina,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.a,Northern Babylonia,
P313479,Marduk-apla-iddina,Aššur-belu-taqqin,undirected,Aššur-belu-taqqin,Sargon II,SAA15.06.02.a,Northern Babylonia,
P334692,Ṣala-il,Il-yadaʾ,undirected,Il-yadaʾ,Sargon II,SAA15.06.01.c,Dur-Kurigalzu,LÚGAR.KUR BÀD.ANKI
P334692,Ṣala-il,Mar-Yakin,undirected,Il-yadaʾ,Sargon II,SAA15.06.01.c,Dur-Kurigalzu,LÚGAR.KUR BÀD.ANKI
P334692,Il-yadaʾ,Mar-Yakin,undirected,Il-yadaʾ,Sargon II,SAA15.06.01.c,Dur-Kurigalzu,LÚGAR.KUR BÀD.ANKI
P334692,Il-yadaʾ,Ṣala-il,undirected,Il-yadaʾ,Sargon II,SAA15.06.01.c,Dur-Kurigalzu,LÚGAR.KUR BÀD.ANKI
P334692,Mar-Yakin,Ṣala-il,undirected,Il-yadaʾ,Sargon II,SAA15.06.01.c,Dur-Kurigalzu,LÚGAR.KUR BÀD.ANKI
P334692,Mar-Yakin,Il-yadaʾ,undirected,Il-yadaʾ,Sargon II,SAA15.06.01.c,Dur-Kurigalzu,LÚGAR.KUR BÀD.ANKI
P313905,x,Šamaš-išmanni,undirected,Aššur-reṣuwa,Sargon II,SAA05.06.01.c,Kumme,
P313905,x,Ariye,undirected,Aššur-reṣuwa,Sargon II,SAA05.06.01.c,Kumme,
P313905,Šamaš-išmanni,Ariye,undirected,Aššur-reṣuwa,Sargon II,SAA05.06.01.c,Kumme,
P313905,Šamaš-išmanni,x,undirected,Aššur-reṣuwa,Sargon II,SAA05.06.01.c,Kumme,
P313905,Ariye,x,undirected,Aššur-reṣuwa,Sargon II,SAA05.06.01.c,Kumme,
P313905,Ariye,Šamaš-išmanni,undirected,Aššur-reṣuwa,Sargon II,SAA05.06.01.c,Kumme,
P334834,Kuna,Šarru-emuranni,undirected,Sargon II,(completely destroyed),SAA01.01.01.c,Royal Court,
P334834,Šarru-emuranni,Kuna,undirected,Sargon II,(completely destroyed),SAA01.01.01.c,Royal Court,
P334202,Šarru-emuranni,Mar-Zeri,undirected,Šarru-emuranni,Sargon II,SAA15.07.01.a,Babylon,[šá? KÁ.DIN]GIR.RAKI
P334202,Mar-Zeri,Šarru-emuranni,undirected,Šarru-emuranni,Sargon II,SAA15.07.01.a,Babylon,[šá? KÁ.DIN]GIR.RAKI
P334045,Šarru,Ṭab-ṣil-Ešarra,undirected,Ṭab-ṣil-Ešarra,Sargon II,SAA01.04.01.a,Ashur,LÚGAR.KUR ŠÀ-URU
P334045,Šarru,Šarru-emuranni,undirected,Ṭab-ṣil-Ešarra,Sargon II,SAA01.04.01.a,Ashur,LÚGAR.KUR ŠÀ-URU
P334045,Šarru,Šarru-nuri,undirected,Ṭab-ṣil-Ešarra,Sargon II,SAA01.04.01.a,Ashur,LÚGAR.KUR ŠÀ-URU
P334045,Ṭab-ṣil-Ešarra,Šarru-emuranni,undirected,Ṭab-ṣil-Ešarra,Sargon II,SAA01.04.01.a,Ashur,LÚGAR.KUR ŠÀ-URU
P334045,Ṭab-ṣil-Ešarra,Šarru-nuri,undirected,Ṭab-ṣil-Ešarra,Sargon II,SAA01.04.01.a,Ashur,LÚGAR.KUR ŠÀ-URU
P334045,Ṭab-ṣil-Ešarra,Šarru,undirected,Ṭab-ṣil-Ešarra,Sargon II,SAA01.04.01.a,Ashur,LÚGAR.KUR ŠÀ-URU
P334045,Šarru-emuranni,Šarru-nuri,undirected,Ṭab-ṣil-Ešarra,Sargon II,SAA01.04.01.a,Ashur,LÚGAR.KUR ŠÀ-URU
P334045,Šarru-emuranni,Šarru,undirected,Ṭab-ṣil-Ešarra,Sargon II,SAA01.04.01.a,Ashur,LÚGAR.KUR ŠÀ-URU
P334045,Šarru-emuranni,Ṭab-ṣil-Ešarra,undirected,Ṭab-ṣil-Ešarra,Sargon II,SAA01.04.01.a,Ashur,LÚGAR.KUR ŠÀ-URU
P334045,Šarru-nuri,Šarru,undirected,Ṭab-ṣil-Ešarra,Sargon II,SAA01.04.01.a,Ashur,LÚGAR.KUR ŠÀ-URU
P334045,Šarru-nuri,Ṭab-ṣil-Ešarra,undirected,Ṭab-ṣil-Ešarra,Sargon II,SAA01.04.01.a,Ashur,LÚGAR.KUR ŠÀ-URU
P334045,Šarru-nuri,Šarru-emuranni,undirected,Ṭab-ṣil-Ešarra,Sargon II,SAA01.04.01.a,Ashur,LÚGAR.KUR ŠÀ-URU
P313504,Šamaš-belu-uṣur,Dalta,undirected,Šamaš-belu-uṣur,Sargon II,SAA15.05.01.a,Der,LÚqí-pi šá BÀD.ANKI
P313504,Šamaš-belu-uṣur,Balassu,undirected,Šamaš-belu-uṣur,Sargon II,SAA15.05.01.a,Der,LÚqí-pi šá BÀD.ANKI
P313504,Dalta,Balassu,undirected,Šamaš-belu-uṣur,Sargon II,SAA15.05.01.a,Der,LÚqí-pi šá BÀD.ANKI
P313504,Dalta,Šamaš-belu-uṣur,undirected,Šamaš-belu-uṣur,Sargon II,SAA15.05.01.a,Der,LÚqí-pi šá BÀD.ANKI
P313504,Balassu,Šamaš-belu-uṣur,undirected,Šamaš-belu-uṣur,Sargon II,SAA15.05.01.a,Der,LÚqí-pi šá BÀD.ANKI
P313504,Balassu,Dalta,undirected,Šamaš-belu-uṣur,Sargon II,SAA15.05.01.a,Der,LÚqí-pi šá BÀD.ANKI
P334135,Kiṣir-Aššur,Šep-Aššur,undirected,Kiṣir-Aššur,Sargon II,SAA01.06.01.a,Dur-Sharruken,LÚEN.NAM ša URUBÀD-mMAN-GIN
P334135,Šep-Aššur,Kiṣir-Aššur,undirected,Kiṣir-Aššur,Sargon II,SAA01.06.01.a,Dur-Sharruken,LÚEN.NAM ša URUBÀD-mMAN-GIN
P313425,Bel-liqbi,Ammi-leti,undirected,Bel-liqbi,Sargon II,SAA01.08.03.c,Zobah,
P313425,Bel-liqbi,Amiru,undirected,Bel-liqbi,Sargon II,SAA01.08.03.c,Zobah,
P313425,Bel-liqbi,Abattu,undirected,Bel-liqbi,Sargon II,SAA01.08.03.c,Zobah,
P313425,Bel-liqbi,Qanni,undirected,Bel-liqbi,Sargon II,SAA01.08.03.c,Zobah,
P313425,Ammi-leti,Amiru,undirected,Bel-liqbi,Sargon II,SAA01.08.03.c,Zobah,
P313425,Ammi-leti,Abattu,undirected,Bel-liqbi,Sargon II,SAA01.08.03.c,Zobah,
P313425,Ammi-leti,Qanni,undirected,Bel-liqbi,Sargon II,SAA01.08.03.c,Zobah,
P313425,Ammi-leti,Bel-liqbi,undirected,Bel-liqbi,Sargon II,SAA01.08.03.c,Zobah,
P313425,Amiru,Abattu,undirected,Bel-liqbi,Sargon II,SAA01.08.03.c,Zobah,
P313425,Amiru,Qanni,undirected,Bel-liqbi,Sargon II,SAA01.08.03.c,Zobah,
P313425,Amiru,Bel-liqbi,undirected,Bel-liqbi,Sargon II,SAA01.08.03.c,Zobah,
P313425,Amiru,Ammi-leti,undirected,Bel-liqbi,Sargon II,SAA01.08.03.c,Zobah,
P313425,Abattu,Qanni,undirected,Bel-liqbi,Sargon II,SAA01.08.03.c,Zobah,
P313425,Abattu,Bel-liqbi,undirected,Bel-liqbi,Sargon II,SAA01.08.03.c,Zobah,
P313425,Abattu,Ammi-leti,undirected,Bel-liqbi,Sargon II,SAA01.08.03.c,Zobah,
P313425,Abattu,Amiru,undirected,Bel-liqbi,Sargon II,SAA01.08.03.c,Zobah,
P313425,Qanni,Bel-liqbi,undirected,Bel-liqbi,Sargon II,SAA01.08.03.c,Zobah,
P313425,Qanni,Ammi-leti,undirected,Bel-liqbi,Sargon II,SAA01.08.03.c,Zobah,
P313425,Qanni,Amiru,undirected,Bel-liqbi,Sargon II,SAA01.08.03.c,Zobah,
P313425,Qanni,Abattu,undirected,Bel-liqbi,Sargon II,SAA01.08.03.c,Zobah,
P334588,Tariba-Issar,Raṣappaya,undirected,Tariba-Issar,Sargon II,SAA01.07.17.a,Assyria,
P334588,Tariba-Issar,Ṣil-Bel,undirected,Tariba-Issar,Sargon II,SAA01.07.17.a,Assyria,
P334588,Raṣappaya,Ṣil-Bel,undirected,Tariba-Issar,Sargon II,SAA01.07.17.a,Assyria,
P334588,Raṣappaya,Tariba-Issar,undirected,Tariba-Issar,Sargon II,SAA01.07.17.a,Assyria,
P334588,Ṣil-Bel,Tariba-Issar,undirected,Tariba-Issar,Sargon II,SAA01.07.17.a,Assyria,
P334588,Ṣil-Bel,Raṣappaya,undirected,Tariba-Issar,Sargon II,SAA01.07.17.a,Assyria,
P334861,Šamaš-reʾuwa,Akkadayu,undirected,Šamaš-reʾuwa,Sargon II,SAA15.09.05.c,uncertain,
P334861,Šamaš-reʾuwa,Nabu-killanni,undirected,Šamaš-reʾuwa,Sargon II,SAA15.09.05.c,uncertain,
P334861,Akkadayu,Nabu-killanni,undirected,Šamaš-reʾuwa,Sargon II,SAA15.09.05.c,uncertain,
P334861,Akkadayu,Šamaš-reʾuwa,undirected,Šamaš-reʾuwa,Sargon II,SAA15.09.05.c,uncertain,
P334861,Nabu-killanni,Šamaš-reʾuwa,undirected,Šamaš-reʾuwa,Sargon II,SAA15.09.05.c,uncertain,
P334861,Nabu-killanni,Akkadayu,undirected,Šamaš-reʾuwa,Sargon II,SAA15.09.05.c,uncertain,
P313926,Nanu,Meṣate-ibni,undirected,Nanu,Sargon II,SAA05.12.08.a,Northeastern Assyria,
P313926,Meṣate-ibni,Nanu,undirected,Nanu,Sargon II,SAA05.12.08.a,Northeastern Assyria,
P334044,Šarru,Ṭab-ṣil-Ešarra,undirected,Ṭab-ṣil-Ešarra,Sargon II,SAA01.04.01.a,Ashur,LÚGAR.KUR ŠÀ-URU
P334044,Ṭab-ṣil-Ešarra,Šarru,undirected,Ṭab-ṣil-Ešarra,Sargon II,SAA01.04.01.a,Ashur,LÚGAR.KUR ŠÀ-URU
P334040,Šarru,Ṭab-ṣil-Ešarra,undirected,Ṭab-ṣil-Ešarra,Sargon II,SAA01.04.01.a,Ashur,LÚGAR.KUR ŠÀ-URU
P334040,Ṭab-ṣil-Ešarra,Šarru,undirected,Ṭab-ṣil-Ešarra,Sargon II,SAA01.04.01.a,Ashur,LÚGAR.KUR ŠÀ-URU
P334302,Marduk-šarru-uṣur,Aššur-belu-taqqin,undirected,Marduk-šarru-uṣur,Sargon II,SAA15.06.03.b,Northern Babylonia,
P334302,Marduk-šarru-uṣur,Mar-Zeri,undirected,Marduk-šarru-uṣur,Sargon II,SAA15.06.03.b,Northern Babylonia,
P334302,Aššur-belu-taqqin,Mar-Zeri,undirected,Marduk-šarru-uṣur,Sargon II,SAA15.06.03.b,Northern Babylonia,
P334302,Aššur-belu-taqqin,Marduk-šarru-uṣur,undirected,Marduk-šarru-uṣur,Sargon II,SAA15.06.03.b,Northern Babylonia,
P334302,Mar-Zeri,Marduk-šarru-uṣur,undirected,Marduk-šarru-uṣur,Sargon II,SAA15.06.03.b,Northern Babylonia,
P334302,Mar-Zeri,Aššur-belu-taqqin,undirected,Marduk-šarru-uṣur,Sargon II,SAA15.06.03.b,Northern Babylonia,
P334046,Šarru,Ṭab-ṣil-Ešarra,undirected,Ṭab-ṣil-Ešarra,Sargon II,SAA01.04.01.a,Ashur,LÚGAR.KUR ŠÀ-URU
P334046,Ṭab-ṣil-Ešarra,Šarru,undirected,Ṭab-ṣil-Ešarra,Sargon II,SAA01.04.01.a,Ashur,LÚGAR.KUR ŠÀ-URU
P334497,Ša-Aššur-dubbu,Duri-Adad,undirected,Ša-Aššur-dubbu,Sargon II,SAA05.02.02.b,Tušhan,LÚGAR.KUR URUtuš-ha-an
P334497,Duri-Adad,Ša-Aššur-dubbu,undirected,Ša-Aššur-dubbu,Sargon II,SAA05.02.02.b,Tušhan,LÚGAR.KUR URUtuš-ha-an
P334139,Naʾdi-ilu,Naṣib-il,undirected,Naʾdi-ilu,Sargon II,SAA05.04.02.a,Rab Šaqê Province,
P334139,Naʾdi-ilu,Šarru-emuranni,undirected,Naʾdi-ilu,Sargon II,SAA05.04.02.a,Rab Šaqê Province,
P334139,Naṣib-il,Šarru-emuranni,undirected,Naʾdi-ilu,Sargon II,SAA05.04.02.a,Rab Šaqê Province,
P334139,Naṣib-il,Naʾdi-ilu,undirected,Naʾdi-ilu,Sargon II,SAA05.04.02.a,Rab Šaqê Province,
P334139,Šarru-emuranni,Naṣib-il,undirected,Naʾdi-ilu,Sargon II,SAA05.04.02.a,Rab Šaqê Province,
P334139,Šarru-emuranni,Naʾdi-ilu,undirected,Naʾdi-ilu,Sargon II,SAA05.04.02.a,Rab Šaqê Province,
P334080,Nabu-pašir,Dadi-suri,undirected,Nabu-pašir,Vizier,SAA01.09.04.a,Harran,
P334080,Nabu-pašir,Raʾsunu,undirected,Nabu-pašir,Vizier,SAA01.09.04.a,Harran,
P334080,Nabu-pašir,Gabbu-amur,undirected,Nabu-pašir,Vizier,SAA01.09.04.a,Harran,
P334080,Nabu-pašir,Remanni-Adad,undirected,Nabu-pašir,Vizier,SAA01.09.04.a,Harran,
P334080,Dadi-suri,Raʾsunu,undirected,Nabu-pašir,Vizier,SAA01.09.04.a,Harran,
P334080,Dadi-suri,Gabbu-amur,undirected,Nabu-pašir,Vizier,SAA01.09.04.a,Harran,
P334080,Dadi-suri,Remanni-Adad,undirected,Nabu-pašir,Vizier,SAA01.09.04.a,Harran,
P334080,Dadi-suri,Nabu-pašir,undirected,Nabu-pašir,Vizier,SAA01.09.04.a,Harran,
P334080,Raʾsunu,Gabbu-amur,undirected,Nabu-pašir,Vizier,SAA01.09.04.a,Harran,
P334080,Raʾsunu,Remanni-Adad,undirected,Nabu-pašir,Vizier,SAA01.09.04.a,Harran,
P334080,Raʾsunu,Nabu-pašir,undirected,Nabu-pašir,Vizier,SAA01.09.04.a,Harran,
P334080,Raʾsunu,Dadi-suri,undirected,Nabu-pašir,Vizier,SAA01.09.04.a,Harran,
P334080,Gabbu-amur,Raʾsunu,undirected,Nabu-pašir,Vizier,SAA01.09.04.a,Harran,
P334080,Gabbu-amur,Remanni-Adad,undirected,Nabu-pašir,Vizier,SAA01.09.04.a,Harran,
P334080,Gabbu-amur,Nabu-pašir,undirected,Nabu-pašir,Vizier,SAA01.09.04.a,Harran,
P334080,Gabbu-amur,Dadi-suri,undirected,Nabu-pašir,Vizier,SAA01.09.04.a,Harran,
P334080,Remanni-Adad,Nabu-pašir,undirected,Nabu-pašir,Vizier,SAA01.09.04.a,Harran,
P334080,Remanni-Adad,Dadi-suri,undirected,Nabu-pašir,Vizier,SAA01.09.04.a,Harran,
P334080,Remanni-Adad,Raʾsunu,undirected,Nabu-pašir,Vizier,SAA01.09.04.a,Harran,
P334080,Remanni-Adad,Gabbu-amur,undirected,Nabu-pašir,Vizier,SAA01.09.04.a,Harran,
P334858,Šamaš-belu-uṣur,Nabu-ušabši,undirected,Šamaš-belu-uṣur,Sargon II,SAA15.05.01.c,Der,LÚqí-pi šá BÀD.ANKI
P334858,Nabu-ušabši,Šamaš-belu-uṣur,undirected,Šamaš-belu-uṣur,Sargon II,SAA15.05.01.c,Der,LÚqí-pi šá BÀD.ANKI
P334539,Šarru-emuranni,Ṣallaya,undirected,"Šarru-emuranni, Šarru-emuranni",Sargon II,SAA15.07.05.a,Babylon,[šá? KÁ.DIN]GIR.RAKI
P334539,Ṣallaya,Šarru-emuranni,undirected,"Šarru-emuranni, Šarru-emuranni",Sargon II,SAA15.07.05.a,Babylon,[šá? KÁ.DIN]GIR.RAKI
P334047,Šarru,Ṭab-ṣil-Ešarra,undirected,Ṭab-ṣil-Ešarra,Sargon II,SAA01.04.01.a,Ashur,LÚGAR.KUR ŠÀ-URU
P334047,Ṭab-ṣil-Ešarra,Šarru,undirected,Ṭab-ṣil-Ešarra,Sargon II,SAA01.04.01.a,Ashur,LÚGAR.KUR ŠÀ-URU
P314155,Nabu-ašared,Mar-Yakin,undirected,Il-yadaʾ,Sargon II,SAA15.06.01.c,Dur-Kurigalzu,LÚGAR.KUR BÀD.ANKI
P314155,Mar-Yakin,Nabu-ašared,undirected,Il-yadaʾ,Sargon II,SAA15.06.01.c,Dur-Kurigalzu,LÚGAR.KUR BÀD.ANKI
P313711,Aššur-dur-paniya,Ariye,undirected,Aššur-dur-paniya,Sargon II,SAA05.04.01.c,Rab Šaqê Province,
P313711,Ariye,Aššur-dur-paniya,undirected,Aššur-dur-paniya,Sargon II,SAA05.04.01.c,Rab Šaqê Province,
P334077,Mannu-ki-Ninua,Dalta,undirected,Mannu-ki-Ninua,Sargon II,SAA15.04.02.a,Kar-Sharrukin,
P334077,Mannu-ki-Ninua,Asrukanu,undirected,Mannu-ki-Ninua,Sargon II,SAA15.04.02.a,Kar-Sharrukin,
P334077,Mannu-ki-Ninua,Nabu-belu-kaʾʾin,undirected,Mannu-ki-Ninua,Sargon II,SAA15.04.02.a,Kar-Sharrukin,
P334077,Dalta,Asrukanu,undirected,Mannu-ki-Ninua,Sargon II,SAA15.04.02.a,Kar-Sharrukin,
P334077,Dalta,Nabu-belu-kaʾʾin,undirected,Mannu-ki-Ninua,Sargon II,SAA15.04.02.a,Kar-Sharrukin,
P334077,Dalta,Mannu-ki-Ninua,undirected,Mannu-ki-Ninua,Sargon II,SAA15.04.02.a,Kar-Sharrukin,
P334077,Asrukanu,Nabu-belu-kaʾʾin,undirected,Mannu-ki-Ninua,Sargon II,SAA15.04.02.a,Kar-Sharrukin,
P334077,Asrukanu,Mannu-ki-Ninua,undirected,Mannu-ki-Ninua,Sargon II,SAA15.04.02.a,Kar-Sharrukin,
P334077,Asrukanu,Dalta,undirected,Mannu-ki-Ninua,Sargon II,SAA15.04.02.a,Kar-Sharrukin,
P334077,Nabu-belu-kaʾʾin,Mannu-ki-Ninua,undirected,Mannu-ki-Ninua,Sargon II,SAA15.04.02.a,Kar-Sharrukin,
P334077,Nabu-belu-kaʾʾin,Dalta,undirected,Mannu-ki-Ninua,Sargon II,SAA15.04.02.a,Kar-Sharrukin,
P334077,Nabu-belu-kaʾʾin,Asrukanu,undirected,Mannu-ki-Ninua,Sargon II,SAA15.04.02.a,Kar-Sharrukin,
P313585,x,Ariye,undirected,Gabbu-ana-Aššur,Sargon II,SAA05.07.01.c,Kurbail,
P313585,x,Babisu-x,undirected,Gabbu-ana-Aššur,Sargon II,SAA05.07.01.c,Kurbail,
P313585,x,Ariaza,undirected,Gabbu-ana-Aššur,Sargon II,SAA05.07.01.c,Kurbail,
P313585,Ariye,Babisu-x,undirected,Gabbu-ana-Aššur,Sargon II,SAA05.07.01.c,Kurbail,
P313585,Ariye,Ariaza,undirected,Gabbu-ana-Aššur,Sargon II,SAA05.07.01.c,Kurbail,
P313585,Ariye,x,undirected,Gabbu-ana-Aššur,Sargon II,SAA05.07.01.c,Kurbail,
P313585,Babisu-x,Ariaza,undirected,Gabbu-ana-Aššur,Sargon II,SAA05.07.01.c,Kurbail,
P313585,Babisu-x,x,undirected,Gabbu-ana-Aššur,Sargon II,SAA05.07.01.c,Kurbail,
P313585,Babisu-x,Ariye,undirected,Gabbu-ana-Aššur,Sargon II,SAA05.07.01.c,Kurbail,
P313585,Ariaza,x,undirected,Gabbu-ana-Aššur,Sargon II,SAA05.07.01.c,Kurbail,
P313585,Ariaza,Ariye,undirected,Gabbu-ana-Aššur,Sargon II,SAA05.07.01.c,Kurbail,
P313585,Ariaza,Babisu-x,undirected,Gabbu-ana-Aššur,Sargon II,SAA05.07.01.c,Kurbail,
P334060,Urdu-Sin,Issar-duri,undirected,Urdu-Sin,Palace Herald,SAA05.08.02.a,Eastern Kurdistan,
P334060,Urdu-Sin,Urzana,undirected,Urdu-Sin,Palace Herald,SAA05.08.02.a,Eastern Kurdistan,
P334060,Issar-duri,Urzana,undirected,Urdu-Sin,Palace Herald,SAA05.08.02.a,Eastern Kurdistan,
P334060,Issar-duri,Urdu-Sin,undirected,Urdu-Sin,Palace Herald,SAA05.08.02.a,Eastern Kurdistan,
P334060,Urzana,Urdu-Sin,undirected,Urdu-Sin,Palace Herald,SAA05.08.02.a,Eastern Kurdistan,
P334060,Urzana,Issar-duri,undirected,Urdu-Sin,Palace Herald,SAA05.08.02.a,Eastern Kurdistan,
P334568,Nabu-deʾiq,Adad-ibni,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334568,Adad-ibni,Nabu-deʾiq,undirected,Nabu-deʾiq,Sargon II,SAA01.12.01.a,The West,
P334528,Aššur-dur-paniya,Ariye,undirected,Aššur-dur-paniya,Sargon II,SAA05.04.01.a,Rab Šaqê Province,
P334528,Ariye,Aššur-dur-paniya,undirected,Aššur-dur-paniya,Sargon II,SAA05.04.01.a,Rab Šaqê Province,
P334043,Šarru,Ṭab-ṣil-Ešarra,undirected,Ṭab-ṣil-Ešarra,Sargon II,SAA01.04.01.a,Ashur,LÚGAR.KUR ŠÀ-URU
P334043,Ṭab-ṣil-Ešarra,Šarru,undirected,Ṭab-ṣil-Ešarra,Sargon II,SAA01.04.01.a,Ashur,LÚGAR.KUR ŠÀ-URU
P334687,Adad-remanni,Nabu-šumu-iddina,undirected,Taklak-ana-Bel,Sargon II,SAA01.13.02.c,Naṣibina,LÚGAR.KUR URUna-ṣi-bi-na
P334687,Nabu-šumu-iddina,Adad-remanni,undirected,Taklak-ana-Bel,Sargon II,SAA01.13.02.c,Naṣibina,LÚGAR.KUR URUna-ṣi-bi-na
P313803,x,Aššur-reṣuwa,undirected,Aššur-dur-paniya,Sargon II,SAA05.04.01.c,Rab Šaqê Province,
P313803,Aššur-reṣuwa,x,undirected,Aššur-dur-paniya,Sargon II,SAA05.04.01.c,Rab Šaqê Province,
P334635,Marduk-šarrani,Nabu-šarru-ibni,undirected,Marduk-šarrani,Sargon II,SAA15.06.05.b,Northern Babylonia,
P334635,Marduk-šarrani,Makkame,undirected,Marduk-šarrani,Sargon II,SAA15.06.05.b,Northern Babylonia,
P334635,Nabu-šarru-ibni,Makkame,undirected,Marduk-šarrani,Sargon II,SAA15.06.05.b,Northern Babylonia,
P334635,Nabu-šarru-ibni,Marduk-šarrani,undirected,Marduk-šarrani,Sargon II,SAA15.06.05.b,Northern Babylonia,
P334635,Makkame,Marduk-šarrani,undirected,Marduk-šarrani,Sargon II,SAA15.06.05.b,Northern Babylonia,
P334635,Makkame,Nabu-šarru-ibni,undirected,Marduk-šarrani,Sargon II,SAA15.06.05.b,Northern Babylonia,
P313721,Rapa-il,Bel-iqbi,undirected,Šamaš-belu-uṣur,Sargon II,SAA15.05.01.c,Der,LÚqí-pi šá BÀD.ANKI
P313721,Bel-iqbi,Rapa-il,undirected,Šamaš-belu-uṣur,Sargon II,SAA15.05.01.c,Der,LÚqí-pi šá BÀD.ANKI
P334102,Zeru-ibni,Zari,undirected,Zeru-ibni,Sargon II,SAA01.10.01.a,Raṣappa,LÚGAR.KUR URUra-ṣa-pa
P334102,Zari,Zeru-ibni,undirected,Zeru-ibni,Sargon II,SAA01.10.01.a,Raṣappa,LÚGAR.KUR URUra-ṣa-pa
P314301,Nabu-belu-kaʾʾin,Humbe,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.b,Kar-Sharrukin,
P314301,Nabu-belu-kaʾʾin,Ašpa-bara,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.b,Kar-Sharrukin,
P314301,Humbe,Ašpa-bara,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.b,Kar-Sharrukin,
P314301,Humbe,Nabu-belu-kaʾʾin,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.b,Kar-Sharrukin,
P314301,Ašpa-bara,Nabu-belu-kaʾʾin,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.b,Kar-Sharrukin,
P314301,Ašpa-bara,Humbe,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.b,Kar-Sharrukin,
P334263,Šarru-emuranni,Kubaba-satar,undirected,Šarru-emuranni,Sargon II,SAA05.10.01.a,Mazamua,"KURza-mu-[a], [LÚ]GAR.KUR KURlul-lu-mi-e"
P334263,Kubaba-satar,Šarru-emuranni,undirected,Šarru-emuranni,Sargon II,SAA05.10.01.a,Mazamua,"KURza-mu-[a], [LÚ]GAR.KUR KURlul-lu-mi-e"
P314327,Saniye,Urzana,undirected,(unknown),Sargon II,SAA05.07.04.c,Kurbail,
P314327,Urzana,Saniye,undirected,(unknown),Sargon II,SAA05.07.04.c,Kurbail,
P334180,Aššur-belu-daʾʾin,Nabuʾa,undirected,Aššur-belu-daʾʾin,Sargon II,SAA05.05.02.a,Halzi-atbar,
P334180,Nabuʾa,Aššur-belu-daʾʾin,undirected,Aššur-belu-daʾʾin,Sargon II,SAA05.05.02.a,Halzi-atbar,
P334505,Nabu-belu-kaʾʾin,Karakku,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.a,Kar-Sharrukin,
P334505,Nabu-belu-kaʾʾin,Ramati,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.a,Kar-Sharrukin,
P334505,Nabu-belu-kaʾʾin,Aššur-ṣabtanni,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.a,Kar-Sharrukin,
P334505,Nabu-belu-kaʾʾin,Irtukkanu,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.a,Kar-Sharrukin,
P334505,Karakku,Ramati,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.a,Kar-Sharrukin,
P334505,Karakku,Aššur-ṣabtanni,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.a,Kar-Sharrukin,
P334505,Karakku,Irtukkanu,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.a,Kar-Sharrukin,
P334505,Karakku,Nabu-belu-kaʾʾin,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.a,Kar-Sharrukin,
P334505,Ramati,Karakku,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.a,Kar-Sharrukin,
P334505,Ramati,Aššur-ṣabtanni,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.a,Kar-Sharrukin,
P334505,Ramati,Irtukkanu,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.a,Kar-Sharrukin,
P334505,Ramati,Nabu-belu-kaʾʾin,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.a,Kar-Sharrukin,
P334505,Aššur-ṣabtanni,Irtukkanu,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.a,Kar-Sharrukin,
P334505,Aššur-ṣabtanni,Nabu-belu-kaʾʾin,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.a,Kar-Sharrukin,
P334505,Aššur-ṣabtanni,Karakku,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.a,Kar-Sharrukin,
P334505,Aššur-ṣabtanni,Ramati,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.a,Kar-Sharrukin,
P334505,Irtukkanu,Nabu-belu-kaʾʾin,undirected,Nabu-belu-kaʾʾin,Sargon II,SAA15.04.01.a,Kar-Sharrukin,
